text,sentiment,original_text
fadil pimpin unjuk bhwa sanya indonesia hancur tangan oligarki usut tuntas mati orang salah pemuda fpi bulu mata bunuh bantai,0,Bapak padil selaku pimpinan... Ini unjuk rasa. Bhwa sanya klo tidak Indonesia akan hancur di tngn para oligarki.. Kmi mngusut tuntas atas kematian 6 orng yg tak bersalah pemuda FPI... Bapak dimna.. Bulu mata aja nggk kliatan. Ini pembunuhan dn pembanttaian
demo rakyat indonesia dengar joko widodo calon periode bca simak hasut orang benci nkri mahasiswa pintar bodoh,1,demo2 trus..jangan bwa2 rakyat indonesia..denger ga pk jokowi ga mau mencalonkan lg periode ke 3..bca dan sima janga mau di hasut oleh orang2 yg benci nkri jadi mahasiswa harus pda pinter jangan bodoh
negeri aman unjuk besar,0,Kl negri ini aman&quot;aZ g akan ada demo besar&quot;an
rusuh markas chaplin tangkap dalang,0,Wah rusuh di markas Chaplin... Tangkap dalangnya
istana gemetar jabat ambil paksa mahasiswa rakyat tindas rakyat habis habis,0,Istana rupanya gemetaran jabatannya akan diambil paksa mahasiswa dan rakyat karena menindas rakyat gak abis abisnya
tembak anarkis gas air mata aparat ancam tembak,0,"Tembak saja yg anarkis....dg gas air mata, kalau aparat terancam tembak saja"
unjuk mahasiswa pakai gas air mata perang papua bang,0,Baru di demo mahasiswa aja dh pake gas air mata..klo mau perang  di Papua bng 😀😀
mahasiswa kacau biang kerok rusak negara mahasiswa indonesia layak mahasiswa,0,Dimana ada mahasiswa pasti ada kekacauan.biang kerok rusaknya negeri adalah mahasiswa..Indonesia tidak layak punya mahasiswa.
turun harga rakyat paceklik,0,Turunkan harga rakyat kecil paceklik
menteri cari muka pas berani omong gedung,0,Mana tu mentri2 yg cari muka kok gak kliatan2 pas ada masa cuma brani ngomong dalm gdung aja
moga kuasa murka akibat tingkah laku angkara murka,0,Semoga Yg.Kuasa tdk.murka akibat tingkah laku Angkara murka mereka
demo tolong ya laku baik puasa suci ricuh,0,"Para pendemo, tolong ya.....apakah yg kalian lakukan ini sudah yg terbaik. Bukankah ini hari puasa......kenapa bln yg suci di buat ricuh."
terima kasih mahasiswa emak elemen masyarakat juang aspirasi rakyat indonesia moga allah lindung bangsa amin,0,"Terimakasih mahasiswa, emak-emak, dan elemen masyarakat lainnya yg telah berjuang menyampaikan aspirasi rakyat Indonesia, semoga Allah selalu melindungi kalian, kita semua, dan bangsa ini... aamiin"
gimana unjuk butuh ubah harga naik harga,0,Gmn gk unjuk rasa karna kbutuhan bnyak perubahan harga. Bukan knaikn harga
atur kordinator demo coba iiiin tangkap mahasiswa,0,"Ituh Sudah Di Seting Sama Kordinator Demo Paa,Coba Di Tanya iiiin Yg Di Tangkap Ituh Satu Per Satu Pasti Bukan Mahasiswa"
tuju kapolri tangkap biang isu aksi mahasiswa masyarakat nyaman,0,Setuju bapak kapolri..tangkap biang  isu aksi mahasiswa ini..supaya masyarakat Nyaman
lihat betapa sibuk hasut giring opini gera mahasiswa bayar cap,0,Lihat betapa sibuknya buzzeRP menggiring opini kalo pergerakan mahasiswa di bayar dan di cap kadrun 😁
juang pahlawan mahasiswa ku doa juang mu akbar akbar akbar,1,"Teruslah berjuang pahlawanku, mahasiswa ku kami selalu berdoa untuk perjuangan mu... Allahu akbar Allahu akbar Allahu akbar"
mahasiswa makassar atur ya,0,Yernyata nnahasiswa fi makasar ..gak tau atiran ya...
wahida sugeng ya allah lindung mahasiswa tindak keras culi mahasiswa juang rakyat indonesia amin,1,"@Wahida Sugeng: ya Allah lindungilah semua mahasiswa dr hal2 yg tdk baik, jauhkan mereka dr tindakan kekerasan n tdk ada penculikan mahasiswa  mereka berjuang utk seluruh rakyat Indonesia.aamiin"
petinggi duduk bangku empuk turun tameng lawan masyarakat,1,"Kalian para petinggi yg duduk di ATas bangku empuk,,bisanya nurunin tameng untuk lawan masarakat,,,,"
rusuh lirik,0,Menyampaikan kalau ga rusuh malah ga dilirik...
mafia sukses panggung perang bumihebat mafia minyak goreng,1,Para mafia sukses buat panggung  perang diatas bumi<br>Hebat mafiainyak goreng
jokowi mbak puan luhut hadir nyata,1,"Jokowi,mba puan,dan luhut yg harusnya hadir memberikan pernyataan!"
suara mahasiswa suara ubah,0,Suara mahasiswa adalah suara perubahan...
anak juang adil bangsa andal wakil parlemen,0,lanjutkan ankq tuk perjuangkan keadilan bangsamu gk bisa andalkan. Wakil diparlemen
luhut suruh turun tenang demo,1,Luhut suruh turun nenangin pendemo...
hidup mahasiswa maju mahasiswa semangat juang moga lindung allah swtaamiin amin ya alamiin,1,Hidup mahasiswa maju terus mahasiswa semangat pejuang semoga slalu dalam lindungan Allah SWT<br>Aamiin... Aamiin ya robbal alamiin🤲🤲🤲🤲
bangga mahasiswa baju kuning kau manusia bukti calon preman,1,Kalianbanggajadi  mahasiswa bajukuning tapibelumtentukau jadi manusiayg lebihbaik  yg bukti calon preman
mahasiswa demo hormat puasa mesti agama muslim marah unjuk puasa,1,"Para mahasiswa yg demo, kok tdk menghormat bulan puasa, semestinya yg beragama muslim marah ttg adanya demo di saat bulan puasa 🙏"
moga lindung negara indonesia pecah belah bangsa indonesiademo emosional rugi negara,1,Semoga di lindungi negara Indonesia dari berpecah belah bangsa Indonesia.<br>Demo dan emosional hanya merugikan negara kita sendiri
terima kasih adik mahasiswa the genk wakil suara hati emak indonesia penuh uraaaaa,1,TERIMA KASIH ADIK-ADIK MAHASISWA AND THE GENK♥️.. KALIAN SDH MEWAKILI SUARA HATI EMAK-EMAK SE INDONESIA ...<br>♥️ YOU FUEL ... uraaaaa🇲🇨🇲🇨
gus aden kena gas air matahttpsyoutubevpkneoqm,1,"Gus Aden Kena Gas Air Mata<br><a href=""https://youtu.be/V_PKne5O4QM"">https://youtu.be/V_PKne5O4QM</a>"
mahasiswa bikin rusuh koyo paham paham puasa berkah unjuk,0,Mahasiswa bisanya cuma bikin rusuh ....koyo wes paham pahamnya telek bulan puasa buat bulan berkah bukan buat demo ...
kasihan polisi mahasiswa rakyat wakil rakyat erti emosi perang,0,Kasian polisi mahasiwa rakyat kecil.mereka wakil rakyat kudu ngerti mereka jd emosi.masa perang terus bung
demo dalang coba pikir sehat dalang nya minyak goreng bbm sembako roket coba harga roket demo kasihan dagang mikir,0,"Di tempat Demo ga ada dalang coba berfikir yg sehat dalang nya itu minyak goreng,BBM , sembako pd MEROKET coba kalo harganya ga MEROKET ga mungkin ada Demo,kasihan para pedagang Mikirrrr"
moga allah hidayah keluarga muslimin muslimat rasul jokowi,0,Semoga alloh segerakan beri hidaya buat kita kluarga muslimin muslimat trutama para duriyah rosul..juga buat jokwi cs agar pada husnul hotimah
susah susah bangkit bangsa indonesia nkri harga mati,1,"Susah semangkin susah, Bangkit kita untuk Bangsa Indonesia, NKRI Harga Mati🙏"
biar demo cocok rakyat keras mahasiswa unjuk indonesia mejaga butuh rakyat mafia simpan barang minyak tindak kapolri gomong guna langsung,1,"Biar berdemo kalo gak cocok sm rakyat jangan guna kekerasan sm mahasiswa nti demo satu indonesia karna gak bisa mejaga kebutuhan rakyat mafia nyipan barang miyak gak ada tindak tegas kapolri,ngomong mu gak berguna langsung."
provokasi oknum status mahasiswa,0,Pasti di provokasi oleh oknum diluar status &quot;mahasiswa&quot;
aspirasi nya kanberita cuat tuntut aspirasi nya rusuh nya,0,"aspirasi nya tidak tersampai kan.<br>berita yang mencuat bukan tuntutan aspirasi nya,tapi kerusuhan nya😅"
politikus tanggung masyarakat salahkanharusnya kaca tuduh unjuk bangsa,0,Kalau udh begini apa para politikus mau tanggung jawab? Tetep kan masyarakat yang di salahkan<br>Harusnya ngaca diri dong bukannya malah nuduh ini itu ...gak mungkin ada demo seperti ini kalau tidak ada masalah di bangsa ini 🙏🙏
api asap gara gara isu basis data palsu kena pasal ite berita palsu isu periode efek wilayah indonesia dalang,1,"Pasti ada api jika ada asapnya, gara-gara issue dengan database HOAK, kenapa ga kena pasal ITE tentang berita Hoak yang telah membuat isu 3 periode ini, padahal effectnya ke seluruh wilayah di Indonesia, dalangnya sudah jelas"
unjuk the real pki nii gabung manusia radikal hti fi pks anak nii pki selimut agama masuk mahasiswa setan biar adu aparat jejak digital sinting rusak bangsa nkri,1,"jelas2 yg demo ini adalah the real PKI + NII . Mereka gabungan manusia2 radikal hatei + efei+pekaes yang merupakan anak dari NII (PKI berselimut agama) yg masuk ke MahaSewa. Syetanlah jadinya , seharusnya gak usah didekati, biar mereka beradu dengan aparat dan jejak digital agar terlihat kesintingan mereka ingin merusak bangsa dan NKRI."
ya allah lindung adik mahasiswa aparat,1,Ya allah lindungi lah para adik2 mahasiswa dan juga para aparat.
moga laku rusuh tangkap proses hukum laku negara,1,semoga pelaku kerusuhan ini segera ditangkap dan d proses secara hukum yang berlaku di negeri ini💓🇮🇩💓
hidup jajah hidupingin perang suara bangsa nasib bangsa,1,Gei mana waktu dulu ingin hidup(dijajah)sekarang udah hidup<br>Ingin ua ng gei mana (hanya perang suara sesama bangsa)gei mana nanti nasib bangsa
manusia ubah iblis suci ramadan kotor tindak emosional kendali alas umat islam jalan ibadah puasa ganggu mudah mudah allah laknat demokrasi bebas suci ramadan,0,"Manusia2 telah berubah jadi iblis. Bulan suci ramadhan telah kalian kotorin dg tindakan2 emosional yg tdk terkendali. Apapun alasan kalian, umat islam yg sdg menjalankan ibadah puasa telah terganggu, mudah2an Allah Swt. melaknatmu. Demokrasi dan kebebasan kalian telah tempatkan diatas kesucian ramadhan."
mahasiswa diam hidup mahasiswa,1,"Gitu dong mahasiswa jangan diam saja, hidup mahasiswa"
anggota dpr dprd mahasiswa suka demo korupsi jabat rakyat boro boro kuliah makan pas pas,1,"lebih dari 90% anggota DPR n DPRD dulunya adalah seorang mahasiswa yg suka demo, dan hampir 100% mereka korup setelah menjabat... <br>kami rakyat kecil boro² kuliah, buat makan aja pas²an... tapi kami... yasudah lah"
coba tindak naik sembako parah dampak masyarakat luas indonesia anak bayi menyusuintdk sanggup beli susu bayi,0,"Coba ditindak yg melakukan kenaikan sembako.ini lebih parah dampaknya ke Masyarakt  luas Indonesia.sampai ke anak bayi yg lagi <a href=""http://menyusuin.tdk/"">menyusuin.tdk</a> sanggup lgi beli susu Sijabang bayinya"
rekam wilayah demo mahasiswa bentrok ribut mahasiswa almamater,0,"Sudah jelas dari rekaman setiap wilayah, yg berdemo mahasiswa tetapi yg bentrok atau keributan bukab mahasiswa terlihat jelas tidak menggunakan almamater..."
pecat luhutdia tanggung demo,1,Pecat Luhut.<br>Dia Harus Bertanggung Jawab Atas Terjadinya Demo Ini...
nya demo alangkah nya dialog langsung wakil rakyat demo wakil rakyat nya hilang,1,"APA SEBAB NYA DEMO TERJADI,ALANGKAH BAIK NYA JIKA BISA BERDIALOG LANGSUNG DENGAN WAKIL RAKYAT...DAN KENAPA BEGITU DEMO WAKIL RAKYAT NYA MENGHILANG...???"
unjuk mahal bego,0,Gmna kaga di demo apa apa mahal bgoo
demo mahasiswa april gagal total tuntut gubris bravo tni polri,1,DEMO MAHASEWA <br>11 APRIL GAGAL TOTAL ....<br>TUNTUTANNYA TIDAK DIGUBRIS ....<br>BRAVO BAPAK-BAPAK  TNI-POLRI
dalang rusuh pake periode titik dalang rusuh,1,"Dalang kerusuhan mh <a href=""http://pa.ke/"">pa.ke</a> inginan 3 priode.intu titik dalang kerusuhnmh."
kadang aneh mahasiswa orang presiden jabat periode bikin rusuh mahasiswa,1,Kadang aneh am mahasiswa orng persiden udah negaskan gak akan menjabat sampai 3 priode.. Bikin rusuh aj mahasiswa..
sikat mahasiswa bikin onar polisi tuju,1,Sikat aja para mahasiswa yg bikin onar pak polisiiii  sy setuju
ya allah lindung mahasiswa,0,Ya Allah lindungilah mahasiswa
luhut bicara sembunyi kacau hasil bacot,0,"Luhut harus bicara jangan sembunyi, kekacauan ini adalah hasil bacotan mu"
polisi main gas air mata hidup mahasiswa dukung mahasiswa,1,Waduh knp polisi main gas airmata. Hidup mahasiswa. Sy dukung mahasiswa.
terima kasih adik mahasiswa gabung juang demokrasi purnawirwan masyarakat moga allah lindung amin,1,"Terimakasih kepada adik2 mahasiswa yg tergabung para pejuang Demokrasi dan para purnawirwan serta masyarakat semoga Alloh illahirobi melindungi kita, amiin."
anarkis lumpuh makan korban,1,Anarkis lumpuhkan daripada memakan korban
jabat temu pendemobiang kerok megawati jokowi,0,NAH ITU BARU PEJABAT YANG MAU BERTEMU PENDEMO.<br>BIANG KEROKNYA ADALAH MEGAWATI DAN JOKOWI.
demo ya demo bagus rusak fasilitas suka unjuk anarkis salah aparat tindak keras demo rusak fasilitas,1,Demo ya demo.. Bagus.. namun jangan merusak fasilitas umum. Itu yang kita tidak suka.. demo tapi anarkis. Jangan salahkan aparat bila bertindak keras. Sebab demonya sudah merusak fasilitas umum
tembak polisi rusuh,1,Tembak ja pak polisi yg buat kerusuhan.....
demo unjuk buka suara biar rakyat puas,0,"Ini dimana mana demo, yg di demo ga pengen buka suara gitu? Biar rakyatnya puas?"
moga allah lindung mahasiswa mungkir suara jerit hati rakyat,1,"Semoga Allah melindungi sluruh Mahasiswa yg ikut, dipungkiri atau tidak merekalah yg mampu menyuarakan jeritan hati rakyat slama ini"
luhut dukung joko widodo kali jin kali ya orang muak presiden menteri menteri presiden wapres rt prestasi,0,Terus yang kata luhut ngedukung jokowi 3 kali ada 85%  jin kali ya   jelas jelas semuah orang pada muak  persiden rasa mentri mentri rasa persiden wapres rasa rt ga ada prestasinya
biang kerok amarah mahasiswaadalah luhut muhaemin ngabalinke orang adiliseret penjara,0,"Biang kerok, amarah MAHASISWA<br>adalah  LUHUT, MUHAEMIN dan NGABALIN,<br>ke tiga org itu harus  DI ADILI,<br>seret  ke Penjara."
bikin ricuh andai mahasiswa adang aparat nama ricuh tindak mahasiswa langgar atur ya gedung,0,"Yg bikin ricuh itu kalian pak, andai saja mahasiswa tidak di hadang oleh aparat tidak akan ada yg namanya ricuh.<br> Tindak tegas ko ke mahasiswa, padahal yg lebih melanggar aturan itu ya di gedung2 itu"
lucu usung isu periode dukung anies baswedanskenario laksana amandemen periode umpama joko widodo maju menang joko widodo anggap konsisten hina orang gila jabat umpama joko widodo maju kalah joko widodo hina serendah orang gila jabat cundang,0,"Yang lucu, para pengusung isu Tiga Periode ternyata adalah pendukung Anies Baswedan.<br>Skenario jika memang dilaksanakan Amandemen Tiga Periode maka, <br>Seumpama Joko Widodo maju dan menang jelas Joko Widodo dianggap tidak konsisten dan dihina sebagai orang GILA JABATAN. <br>Seumpama Joko Widodo maju namun kalah, pasti Joko Widodo dihina serendah mungkin sebagai ORANG GILA JABATAN yang jadi PECUNDANG."
negara pimpin bodoh rakyat nya berontak tolak pimpin,0,Negara&#39; pemimpinnya begok colo.jadi rakyat nya berontak menolak pemimpin yg gak pecos
polisi demonstran anarkis biadab tindak ukur kasih nafasbuat ajar demo datangnkri harga mati,0,"Polisi kurang tegas terhadap demontrans yg anarkis, makax mereka semakin biadab, harusx ditindak tegas dan terukur jgn kasih nafas,<br>Buat pelajaran para pendemo  yg akan datang.<br>NKRI harga mati 🤛👊🤜"
aman negara redam demo tugas layan masyarakat,0,Kepada keamanan negara kaliyn ga bisa redamin masa pendemo pahalhl kliyn di tugaskan untuk melayani masakt
hahahahahahhahahahahahahahahahahhamahasiswa kasihan kuliah susah payah orang tua biaya susah payah unjuk puasa sedih lihat inisok bela indonesia tunda pemilumasih unjuk,0,Hahahahahahhahahahahahahahahahahha<br>Mahasiswa kasian sekali kalian kuliah susah payah orang tua biayaain susah payah malah demo di bulan puasa sedihnya liat ini<br>Sok bela indonesia padahal udah jelas kagak ada penundaan pemilu<br>Masih aja mau demo😂😂😂😂
kuasa ambil peduli tahan pangkat duduk kuasa,0,WALAUPUN KEADAAN SEPERTI INI PENGUASA TDK AMBIL PEDULI  MERAKA TETAP PERTAHANKAN PANGKAT DN KEDUDUKA KEKUASAANNYA .
ayom kasih gas air mata,0,KATANYA MENGAYOMI!!!! TAPI KENAPA DIKASIH GAS AIRMATA???
masyarakat nya makmur jabat umur hidup dukung susah,0,Kalau masyarakat nya makmur mau jabat seumur hidup juga didukung.lha ini makin susah semua
mahasiswa ricuh oknum keruh situasi,0,Saya yakin bukan mahaiswa yg membuat kericuhan ada oknum tertentu yg memperkeruh situasi
jalan sesuai koridor provokasi tindak represif nggksemua konsekuensi demokrasi dapat hak demokratis,1,"Selalu ada yang berjalan tak sesuai koridornya, Yang Provokasi dan yang bertindak Represif <a href=""http://www.youtube.com/results?search_query=%23nggksemua"">#nggksemua</a>. Tapi sekali lagi itu konsekuensi kita demokrasi, bahwa menyatakan pendapat didepan umum itu hak demokratis."
sehat juang benar terima kasih mahasiswa wakil rakyat indonesia,1,Sehat selalu para pejuang kebenaran… terimakasih untuk para mahasiswa yg telah mewakili seluruh rakyat indonesia.
tunggu aksi adik stm,0,MENUNGGU AKSI ADIK2 STM
keras didik,0,Brrti kekerasan itu tidak berpendidikan😂
unjuk cari solusi sisa ikut cari tawur,0,"1% demo mencari solusi, sisanya ikut2an mencari masalah dan tawuran"
demonstrasi mula,0,Mana bisa la demonstrasi jadi yang terakhir ini baru permulaan pak
demo ya unjuk ricuh anak mahasiswa didik bikin ricuh mending orak bodoh akhlak,0,Demo y demo tp jgn ricuh..katany anak mahasiswa pendidikan tinggi la kok bikin ricuh...mending orak bodoh tp punya ahlak..
adik mahasiswa ajar kelak engkau ganti orang tua kau sia sia guna pikir adik mahasiswa harap bangsa negara orang tua buat baik karma,1,"Adik²   Mahasiswa pergunakan waktumu utk belajar kelak engkau akan menggantikan Orang Tuamu, jangan kau sia² waktu utk yg tidak berguna berpikirlah bahwa Adik² Mahasiswa adalah harapan Bangsa,Negara dan Orang Tua berbutlah kebaikan Karma itu pasti ada🙏🙏🙏"
sedih aksi tindak mahasiswa buat mudarat manfaat,1,Sangat sedih melihat aksi dan tindkn mahasiswa.  Apa yg mereka perbuat lebh banyak mudart dari manfaat.
khawatir ricuh picu rusuh dampak rusa korban barang unjuk aparat aman selidik aktor sebab ricuh,1,"Yang dikhawatirkan justru terjadi, kericuhan pemicu kerusuhan akan berdampak kerusakan, terjadinya korban baik barang, pengunjuk rasa maupun aparat pengamanan, perlu diselidiki siapa sebenarnya aktor sebagai penyebab dibalik terjadinya kericuhan tersebut...?"
unjuk tuju mahasiswa etika akhlak calon bangsa akhlak kayak preman nasib bangsa,0,"dgn adsnya demo sy tdk setuju dgn mahasiswa...sdh tidak adA etika d@n ahlaq,,klu calon bangsa seperti ini..ahkaqnya sdh kayak preman..bagsimn nasib bangsa kedepan"
ajar rakyat tangkap ajar rakyat hak aspirasi,0,Pelajar kan rakyat juga.. knp harus ditangkap ? Pelajar sebagai rakyat berhak ikut menyampaikan aspirasinya
mahasiswa rusak negara,0,Mahasiswa apa merusak negara sendiri
